OptName;LfdNr;Name;Typ;Startzeit;Endzeit;Dauer;Fval_Opt;Fval_Text;Masse_fval;Masse_phys;Energie_fval;Energie_phys;Antriebskraft_fval;Antriebskraft_phys;Kondition_fval;Kondition_phys;Gelenkbereich_fval;Gelenkbereich_phys;Nachgiebigk_fval;Nachgiebigk_phys;Steifigk_phys;Materialspannung;num_succ;num_fail;comptime_sum
cryopkm_20200903_jr_rep1;21;P3PRRRR8G4P2A1;2;03.09.2020 18:53:44;03.09.2020 19:31:16;2251.744123;374.199648495253;i.O.;42.7518486439254;6.72555784922117;215.815501932142;35.2614616698733;718.393983310638;211.126678283331;112.897005316793;36.0323917532519;374.199648502769;0.359205875939834;99.9917760290255;0.0774102645542462;12.9181834703489;0.00896933138534678;1614;8486;2212.954432
cryopkm_20200903_jr_rep1;27;P3PRRRR8V2G4P2A1;2;03.09.2020 18:42:08;03.09.2020 19:47:07;3899.684382;374.317472444708;i.O.;45.2804039274101;7.12464768126186;227.451653941641;37.3300906447219;653.906831227641;165.455822683498;100.053559949315;23.7935295218218;374.317472452381;0.359318978812047;99.982910610954;0.0372523415180734;26.843950185382;0.0103589754827317;3599;6501;3837.33261200001
cryopkm_20200903_jr_rep2;21;P3PRRRR8G4P2A1;2;03.09.2020 19:03:16;03.09.2020 20:00:36;3440.323245;374.383891745044;i.O.;46.522160631737;7.3207199743864;66.670986334301;10.5111095545354;553.21609821697;118.289827517058;89.4458904559837;16.9228240001609;374.383891745044;0.359382736755957;99.9482936365013;0.0123122105153766;81.2201837152725;0.00898954832524996;3150;6950;3386.231926
cryopkm_20200903_jr_rep2;12;P3PRRRR6G4P3A1;2;03.09.2020 18:18:06;03.09.2020 18:52:37;2071.139888;465.40566232967;i.O.;60.4628144681756;9.52613649865594;93.1856233803209;14.7430079093027;276.671377959027;46.4193540402417;55.7708549928373;5.79264538540709;465.40566232967;0.446757364079272;98.9888026505759;0.00062951730718383;1588.51867706948;0.00361888202506109;1045;9055;2032.889344
cryopkm_20200903_jr_rep1;12;P3PRRRR6G4P3A1;2;03.09.2020 18:09:04;03.09.2020 18:42:07;1983.841458;467.202203444161;i.O.;60.2267929352052;9.48872720438859;92.0479598608696;14.5604678011666;272.612835274597;45.6467467325831;55.5385405254718;5.75020000285057;467.202203444161;0.448481919747015;98.9913627942078;0.000631115429364331;1584.49620065099;0.00358095122008364;885;9215;1947.50459000001
cryopkm_20200903_jr_rep1;9;P3PRRRR6G1P3A1;2;03.09.2020 18:09:04;03.09.2020 18:53:44;2680.226394;473.800075920821;i.O.;57.5989320862418;9.07238795967596;285.612558375231;48.1377782786478;417.558803223661;76.9555861570122;54.5304619522168;5.56962121977175;473.800075920821;0.454815422655958;99.1021197596804;0.000708978248176755;1410.48050849466;0.00547846860040182;1053;9047;2642.05660700001
cryopkm_20200903_jr_rep2;9;P3PRRRR6G1P3A1;2;03.09.2020 18:18:06;03.09.2020 19:03:15;2709.806659;473.800075920821;i.O.;57.5989320862418;9.07238795967596;285.612558375231;48.1377782786478;417.558803223661;76.9555861570122;54.5304619522168;5.56962121977175;473.800075920821;0.454815422655958;99.1021197596804;0.000708978248176755;1410.48050849466;0.00547846860040182;1053;9047;2671.894636
cryopkm_20200903_jr_rep1;1;P3PRRRR3G4P2A1;2;03.09.2020 18:09:04;03.09.2020 18:39:50;1846.000765;562.023613384178;i.O.;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1002;9098;1810.087828
cryopkm_20200903_jr_rep2;1;P3PRRRR3G4P2A1;2;03.09.2020 18:18:06;03.09.2020 18:46:30;1704.772788;570.208609278827;i.O.;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;887;9213;1670.059571
cryopkm_20200903_jr_rep2;11;P3PRRRR6G4P2A1;2;03.09.2020 18:18:06;03.09.2020 18:56:05;2279.046158;685.451788312872;i.O.;46.3204482901508;7.28886600296978;233.314244412432;38.3829632315365;824.298705106744;353.083966674945;163.060182269231;188.242478069435;685.451788386729;0.657986481406752;99.9994914887872;1.2519286818958;0.798767545197302;0.0281706288358238;478;9622;2246.43121800001
cryopkm_20200903_jr_rep2;17;P3PRRRR6V1G4P2A1;2;03.09.2020 18:32:19;03.09.2020 19:40:05;4065.82211;709.405534753978;i.O.;41.5231557187953;6.53170712667872;214.841706363819;35.0895717712518;724.966444643508;216.886700179036;127.517000866284;58.00417773371;709.405534753978;0.680980427233039;99.9979300673091;0.307555784274428;3.25144266871506;0.0157066438715336;3308;6792;4008.48578
cryopkm_20200903_jr_rep1;14;P3PRRRR6V1G1P2A1;2;03.09.2020 18:38:13;03.09.2020 19:33:20;3307.38947;709.405667937745;i.O.;43.1821851667105;6.793463812532;222.772474127081;36.4949378236787;735.558619502917;226.733306678836;127.626608963172;58.2125251211989;709.405667937745;0.680980555080277;99.9980319899981;0.323484012548814;3.09134288313274;0.0211927513453768;2523;7577;3258.76857000002
cryopkm_20200903_jr_rep2;14;P3PRRRR6V1G1P2A1;2;03.09.2020 18:46:01;03.09.2020 19:32:20;2779.20734;709.406047351619;i.O.;43.4041352651713;6.82848938409063;223.826816955436;36.6827253240453;736.813808377408;227.949493339391;127.582149476278;58.1279229582787;709.406047351619;0.68098091929145;99.9980208017181;0.32165537833531;3.10891739219591;0.021564770976687;2103;7997;2736.391894
cryopkm_20200903_jr_rep1;17;P3PRRRR6V1G4P2A1;2;03.09.2020 18:23:59;03.09.2020 19:27:41;3821.34249;710.067592359521;i.O.;40.2433161487145;6.32983894576089;208.728241172787;34.0146203387261;650.121245376963;163.254951749154;107.762879527136;30.5138564776941;710.067592359521;0.681615956911042;99.9909897015945;0.070654681950276;14.1533437331692;0.0170179005989236;2921;7179;3765.471508
cryopkm_20200903_jr_rep2;19;P3PRRRR8G1P2A1;2;03.09.2020 18:37:21;03.09.2020 19:12:24;2102.314281;713.53398506648;i.O.;50.1198446216074;7.88911271466152;244.352269286023;40.3857812433836;871.572513036008;488.960912291202;164.521612772826;197.71400529175;713.53398506648;0.684943455035737;99.9995020714418;1.27853637195663;0.782144350316476;0.0345311196915828;558;9542;2074.86391300001
